name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;freeplay;short_title;
"ssf2a";"Super Street Fighter II: The New Challengers (Asia 931005)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.37b12 (0.48)";"2001-02-15";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";English;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The New Challengers";
"ssf2h";"Super Street Fighter II: The New Challengers (Hispanic 930911)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.135u1";"2009-11-19";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";English;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The New Challengers";
"ssf2jr2";"Super Street Fighter II: The New Challengers (Japan 930910)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.37b12 (0.48)";"2001-02-15";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Super Street Fighter II: The New Challengers";
"ssf2jr1";"Super Street Fighter II: The New Challengers (Japan 930911)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.37b12 (0.48)";"2001-02-15";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Super Street Fighter II: The New Challengers";
"ssf2j";"Super Street Fighter II: The New Challengers (Japan 931005)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.37b12 (0.48)";"2001-02-15";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Super Street Fighter II: The New Challengers";
"ssf2ud";"Super Street Fighter II: The New Challengers (USA 930911 Phoenix Edition) (bootleg)";"1993";bootleg;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.128u4";"2008-11-23";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";English;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The New Challengers";
"ssf2u";"Super Street Fighter II: The New Challengers (USA 930911)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.68";"2003-05-15";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";English;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The New Challengers";
"ssf2r1";"Super Street Fighter II: The New Challengers (World 930911)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.155";"2014-10-15";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";English;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The New Challengers";
"ssf2us2";"Super Street Fighter II: The New Challengers Super 2 (USA 930911)";"1993";bootleg;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.238";"2021-11-24";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";English;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The New Challengers Super 2";
"ssf2tba";"Super Street Fighter II: The Tournament Battle (Asia 931005)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.186";"2017-05-31";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;-;English;-;YES;YES;NO;NO;NO;YES;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The Tournament Battle";
"ssf2tbh";"Super Street Fighter II: The Tournament Battle (Hispanic 931005)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.148";"2013-01-11";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";Spanish;-;YES;YES;NO;NO;NO;YES;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;Spanish;-;-;-;NO;"Super Street Fighter II: The Tournament Battle";
"ssf2tbj1";"Super Street Fighter II: The Tournament Battle (Japan 930911)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.175";"2016-06-29";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;-;Japanese;-;YES;YES;NO;NO;NO;YES;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Super Street Fighter II: The Tournament Battle";
"ssf2tbj";"Super Street Fighter II: The Tournament Battle (Japan 931005)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.53";"2001-08-12";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";Japanese;-;YES;YES;NO;NO;NO;YES;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Super Street Fighter II: The Tournament Battle";
"ssf2tbu";"Super Street Fighter II: The Tournament Battle (USA 930911)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.203";"2018-10-31";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";English;-;YES;YES;NO;NO;NO;YES;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The Tournament Battle";
"ssf2tbr1";"Super Street Fighter II: The Tournament Battle (World 930911)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.102u3";"2005-12-08";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";English;-;YES;YES;NO;NO;NO;YES;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The Tournament Battle";
"ssf2tbd";"Super Street Fighter II: The Tournament Battle (World 931119 Phoenix Edition) (bootleg)";"1993";bootleg;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.128u4";"2008-11-23";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";English;-;YES;YES;NO;NO;NO;YES;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The Tournament Battle";
"ssf2tb";"Super Street Fighter II: The Tournament Battle (World 931119)";"1993";Capcom;NO;"ssf2";YES;"ssf2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.53";"2001-08-12";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;"Street Fighter";English;-;YES;YES;NO;NO;NO;YES;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Super Street Fighter II: The Tournament Battle";
"vhunt2d";"Vampire Hunter 2: Darkstalkers Revenge (Japan 970913 Phoenix Edition) (bootleg)";"1997";bootleg;NO;"vhunt2";YES;"vhunt2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.139u2";"2010-08-30";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;Vampire;Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=H-lUfXe6y5Q";-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Vampire Hunter 2: Darkstalkers Revenge";
"vhunt2";"Vampire Hunter 2: Darkstalkers Revenge (Japan 970929)";"1997";Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.61";"2002-07-04";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;Vampire;Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=d7xxxF-ahjA";-;0;NO;NO;NO;NO;Japanese;"90 to 100 (Best Games)";-;-;NO;"Vampire Hunter 2: Darkstalkers Revenge";
"vhunt2r1";"Vampire Hunter 2: Darkstalkers Revenge (Japan 970913)";"1997";Capcom;NO;"vhunt2";YES;"vhunt2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.70u5";"2003-06-29";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;Vampire;Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=RA2yaIiepWE";-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Vampire Hunter 2: Darkstalkers Revenge";
"vhuntjr2";"Vampire Hunter: Darkstalkers' Revenge (Japan 950302)";"1995";Capcom;NO;nwarr;YES;nwarr;-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.80u2";"2004-03-27";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;Vampire;Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=Y3BhFjQR-II";-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Vampire Hunter: Darkstalkers' Revenge";
"vhuntjr1s";"Vampire Hunter: Darkstalkers' Revenge (Japan 950307 stop version)";"1995";Capcom;NO;nwarr;YES;nwarr;-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.145u4";"2012-03-11";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;Vampire;Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=SbnGdGvx1RM";-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Vampire Hunter: Darkstalkers' Revenge";
"vhuntjr1";"Vampire Hunter: Darkstalkers' Revenge (Japan 950307)";"1995";Capcom;NO;nwarr;YES;nwarr;-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.60";"2002-05-01";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;Vampire;Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=u_HLfUbPWDk";-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Vampire Hunter: Darkstalkers' Revenge";
vhuntj;"Vampire Hunter: Darkstalkers' Revenge (Japan 950316)";"1995";Capcom;NO;nwarr;YES;nwarr;-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.60";"2002-05-01";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;Vampire;Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=S_ZCS1fGFpI";-;0;NO;NO;NO;YES;Japanese;-;-;-;NO;"Vampire Hunter: Darkstalkers' Revenge";
"vsav2d";"Vampire Savior 2: The Lord of Vampire (Japan 970913 Phoenix Edition) (bootleg)";"1997";bootleg;NO;"vsav2";YES;"vsav2";-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.139u2";"2010-08-30";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;Vampire;Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=aWYGw34nQs8";-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Vampire Savior 2: The Lord of Vampire";
"vsav2";"Vampire Savior 2: The Lord of Vampire (Japan 970913)";"1997";Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.56";"2001-11-01";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;Vampire;Japanese;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=HjVty1ui7lM";-;0;NO;NO;NO;NO;Japanese;"90 to 100 (Best Games)";-;-;NO;"Vampire Savior 2: The Lord of Vampire";
vsava;"Vampire Savior: The Lord of Vampire (Asia 970519)";"1997";Capcom;NO;vsav;YES;vsav;-;YES;NO;NO;-;NO;YES;NO;YES;"capcom/cps2.cpp";"Mame 0.56";"2001-11-01";"Mame 0.256";"2023-06-28";2;6;2;2;1;RASTER;"0";HORIZONTAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @16 MHz, audiocpu Zilog Z80 @8 MHz";"Speaker,QSound (HLE)";"lspeaker Speaker, rspeaker Speaker, qsound QSound (HLE) @60 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Fighter / Versus";Fighter;Vampire;English;-;YES;YES;NO;NO;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=to5cQHaN3_M";-;0;NO;NO;NO;NO;English;-;-;-;NO;"Vampire Savior: The Lord of Vampire";
