name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;freeplay;short_title;
"vindctr2r2";"Vindicators Part II (rev 2)";"1988";"Atari Games";NO;"vindctr2";YES;"vindctr2";-;YES;NO;NO;-;NO;YES;NO;YES;atari/gauntlet.cpp;"Mame 0.133u1";"2009-08-02";"Mame 0.256";"2023-06-28";2;4;4;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, audiocpu MOS Technology 6502 @1.789772 MHz, pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,YM2151 OPM,Atari C012294 POKEY,TMS5220C";"lspeaker Speaker, rspeaker Speaker, ymsnd YM2151 OPM @3.579545 MHz, pokey Atari C012294 POKEY @1.789772 MHz, tms TMS5220C @0.650826 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=7xdAT4FwXwg";-;0;NO;NO;NO;NO;English;-;-;-;NO;"Vindicators Part II";
"vindice3";"Vindicators (Europe, rev 3)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;NO;vindictr.c;"Mame 0.76u1";"2003-10-25";"Mame 0.132u5";"2009-07-16";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"68010,M6502";"maincpu 68010 @7.15909 MHz, jsa M6502 @1.789772 MHz";"YM2151,POKEY";"ym YM2151 @3.579545 MHz, pokey POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;Shooter;-;NO;YES;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;-;NO;Vindicators;
"vindice4";"Vindicators (Europe, rev 4)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;NO;vindictr.c;"Mame 0.76u1";"2003-10-25";"Mame 0.132u5";"2009-07-16";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"68010,M6502";"maincpu 68010 @7.15909 MHz, jsa M6502 @1.789772 MHz";"YM2151,POKEY";"ym YM2151 @3.579545 MHz, pokey POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;Shooter;-;NO;YES;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;-;NO;Vindicators;
"vindict1";"Vindicators (rev 1)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;NO;vindictr.c;"Mame 0.76u1";"2003-10-25";"Mame 0.132u5";"2009-07-16";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"68010,M6502";"maincpu 68010 @7.15909 MHz, jsa M6502 @1.789772 MHz";"YM2151,POKEY";"ym YM2151 @3.579545 MHz, pokey POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;Shooter;-;NO;YES;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;-;NO;Vindicators;
"vindict2";"Vindicators (rev 2)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;NO;vindictr.c;"Mame 0.76u1";"2003-10-25";"Mame 0.132u5";"2009-07-16";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"68010,M6502";"maincpu 68010 @7.15909 MHz, jsa M6502 @1.789772 MHz";"YM2151,POKEY";"ym YM2151 @3.579545 MHz, pokey POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;Shooter;-;NO;YES;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;-;NO;Vindicators;
"vindict4";"Vindicators (rev 4)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;NO;vindictr.c;"Mame 0.76u1";"2003-10-25";"Mame 0.132u5";"2009-07-16";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"68010,M6502";"maincpu 68010 @7.15909 MHz, jsa M6502 @1.789772 MHz";"YM2151,POKEY";"ym YM2151 @3.579545 MHz, pokey POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;Shooter;-;NO;YES;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;-;NO;Vindicators;
vindicte;"Vindicators (Europe, rev 5)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;NO;vindictr.c;"Mame 0.76u1";"2003-10-25";"Mame 0.132u5";"2009-07-16";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"68010,M6502";"maincpu 68010 @7.15909 MHz, jsa M6502 @1.789772 MHz";"YM2151,POKEY";"ym YM2151 @3.579545 MHz, pokey POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;Shooter;-;NO;YES;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;-;NO;Vindicators;
vindictg;"Vindicators (German, rev 1)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;NO;vindictr.c;"Mame 0.76u1";"2003-10-25";"Mame 0.132u5";"2009-07-16";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"68010,M6502";"maincpu 68010 @7.15909 MHz, jsa M6502 @1.789772 MHz";"YM2151,POKEY";"ym YM2151 @3.579545 MHz, pokey POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;Shooter;-;NO;YES;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;-;NO;Vindicators;
vindictr;"Vindicators (rev 5)";"1988";"Atari Games";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;atari/vindictr.cpp;"Mame 0.33b7";"1998-06-21";"Mame 0.256";"2023-06-28";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, jsa:cpu MOS Technology 6502 @1.789772 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,Atari JSA I Sound Board,YM2151 OPM,Atari C012294 POKEY";"lspeaker Speaker, rspeaker Speaker, jsa Atari JSA I Sound Board, jsa:ym2151 YM2151 OPM @3.579545 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";https://archive.org/details/arcade_vindictr;"https://www.youtube.com/watch?v=ceBADP3xMsw";-;0;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";-;-;NO;Vindicators;
"vindictr1";"Vindicators (rev 1)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;YES;atari/vindictr.cpp;"Mame 0.133u1";"2009-08-02";"Mame 0.256";"2023-06-28";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, jsa:cpu MOS Technology 6502 @1.789772 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,Atari JSA I Sound Board,YM2151 OPM,Atari C012294 POKEY";"lspeaker Speaker, rspeaker Speaker, jsa Atari JSA I Sound Board, jsa:ym2151 YM2151 OPM @3.579545 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=xHISxyEteUE";-;0;NO;NO;NO;NO;English;-;-;-;NO;Vindicators;
"vindictr2";"Vindicators (rev 2)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;YES;atari/vindictr.cpp;"Mame 0.133u1";"2009-08-02";"Mame 0.256";"2023-06-28";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, jsa:cpu MOS Technology 6502 @1.789772 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,Atari JSA I Sound Board,YM2151 OPM,Atari C012294 POKEY";"lspeaker Speaker, rspeaker Speaker, jsa Atari JSA I Sound Board, jsa:ym2151 YM2151 OPM @3.579545 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=yCoIK6-jyiA";-;0;NO;NO;NO;NO;English;-;-;-;NO;Vindicators;
"vindictr4";"Vindicators (rev 4)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;YES;atari/vindictr.cpp;"Mame 0.133u1";"2009-08-02";"Mame 0.256";"2023-06-28";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, jsa:cpu MOS Technology 6502 @1.789772 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,Atari JSA I Sound Board,YM2151 OPM,Atari C012294 POKEY";"lspeaker Speaker, rspeaker Speaker, jsa Atari JSA I Sound Board, jsa:ym2151 YM2151 OPM @3.579545 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=vCbEukJxePA";-;0;NO;NO;NO;NO;English;-;-;-;NO;Vindicators;
vindictre;"Vindicators (Europe, rev 5)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;YES;atari/vindictr.cpp;"Mame 0.133u1";"2009-08-02";"Mame 0.256";"2023-06-28";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, jsa:cpu MOS Technology 6502 @1.789772 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,Atari JSA I Sound Board,YM2151 OPM,Atari C012294 POKEY";"lspeaker Speaker, rspeaker Speaker, jsa Atari JSA I Sound Board, jsa:ym2151 YM2151 OPM @3.579545 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=klan0Y0VVGI";-;0;NO;NO;NO;NO;English;-;-;-;NO;Vindicators;
"vindictre3";"Vindicators (Europe, rev 3)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;YES;atari/vindictr.cpp;"Mame 0.133u1";"2009-08-02";"Mame 0.256";"2023-06-28";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, jsa:cpu MOS Technology 6502 @1.789772 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,Atari JSA I Sound Board,YM2151 OPM,Atari C012294 POKEY";"lspeaker Speaker, rspeaker Speaker, jsa Atari JSA I Sound Board, jsa:ym2151 YM2151 OPM @3.579545 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;Vindicators;
"vindictre4";"Vindicators (Europe, rev 4)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;YES;atari/vindictr.cpp;"Mame 0.133u1";"2009-08-02";"Mame 0.256";"2023-06-28";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, jsa:cpu MOS Technology 6502 @1.789772 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,Atari JSA I Sound Board,YM2151 OPM,Atari C012294 POKEY";"lspeaker Speaker, rspeaker Speaker, jsa Atari JSA I Sound Board, jsa:ym2151 YM2151 OPM @3.579545 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=yGKwpu1jTJo";-;0;NO;NO;NO;NO;English;-;-;-;NO;Vindicators;
vindictrg;"Vindicators (German, rev 1)";"1988";"Atari Games";NO;vindictr;YES;vindictr;-;YES;NO;NO;-;NO;YES;NO;YES;atari/vindictr.cpp;"Mame 0.133u1";"2009-08-02";"Mame 0.256";"2023-06-28";2;4;3;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, jsa:cpu MOS Technology 6502 @1.789772 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,Atari JSA I Sound Board,YM2151 OPM,Atari C012294 POKEY";"lspeaker Speaker, rspeaker Speaker, jsa Atari JSA I Sound Board, jsa:ym2151 YM2151 OPM @3.579545 MHz, jsa:pokey Atari C012294 POKEY @1.789772 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;German;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=H3xuObCbYgc";-;0;NO;NO;NO;NO;German;-;-;-;NO;Vindicators;
von;"Cyber Troopers Virtual-On - Twin (Export)";"1995";Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;"sega/model2.cpp";"Mame 0.87u1";"2004-09-29";"Mame 0.256";"2023-06-28";1;4;2;2;1;RASTER;"0";HORIZONTAL;496;384;57.524160;"double joystick (8-way)";"CRT 25kHz";"Intel i960KB,Analog Devices ADSP21062 ""SHARC"",Motorola MC68000,Zilog Z80";"maincpu Intel i960KB @25 MHz, copro_adsp Analog Devices ADSP21062 ""SHARC"" @40 MHz, audiocpu Motorola MC68000 @11.2896 MHz, billboard:billcpu Zilog Z80 @8 MHz";"Speaker,Yamaha YMF292-F SCSP";"lspeaker Speaker, rspeaker Speaker, scsp Yamaha YMF292-F SCSP @22.5792 MHz";PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;GOOD;GOOD;GOOD;-;"Shooter / Versus";Shooter;"Virtual On - Cyber Troopers";English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"1P";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Cyber Troopers Virtual-On - Twin";
"von2";"Virtual On 2: Oratorio Tangram (Japan, Revision B)";"1998";Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;"sega/model3.cpp";"Mame 0.89u1";"2004-11-28";"Mame 0.256";"2023-06-28";1;4;2;2;1;RASTER;"0";HORIZONTAL;496;384;57.524160;"double joystick (8-way)";"CRT 25kHz";"IBM PowerPC 603R,Motorola MC68000,Zilog Z80";"maincpu IBM PowerPC 603R @166 MHz, audiocpu Motorola MC68000 @11.2896 MHz, billboard:billcpu Zilog Z80 @8 MHz, comm_board:m3commcpu Motorola MC68000 @10 MHz";"Speaker,Yamaha YMF292-F SCSP";"lspeaker Speaker, rspeaker Speaker, scsp1 Yamaha YMF292-F SCSP @22.5792 MHz, scsp2 Yamaha YMF292-F SCSP @22.5792 MHz";PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;GOOD;GOOD;GOOD;-;"Shooter / Versus";Shooter;"Virtual On - Cyber Troopers";English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"1P";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Virtual On 2: Oratorio Tangram";
"von254g";"Virtual On 2: Oratorio Tangram (Japan, ver 5.4g)";"1998";Sega;NO;"von2";YES;"von2";-;YES;NO;NO;-;NO;YES;NO;NO;"sega/model3.cpp";"Mame 0.89u3";"2004-12-07";"Mame 0.256";"2023-06-28";1;4;2;2;1;RASTER;"0";HORIZONTAL;496;384;57.524160;"double joystick (8-way)";"CRT 25kHz";"IBM PowerPC 603R,Motorola MC68000,Zilog Z80";"maincpu IBM PowerPC 603R @166 MHz, audiocpu Motorola MC68000 @11.2896 MHz, billboard:billcpu Zilog Z80 @8 MHz, comm_board:m3commcpu Motorola MC68000 @10 MHz";"Speaker,Yamaha YMF292-F SCSP";"lspeaker Speaker, rspeaker Speaker, scsp1 Yamaha YMF292-F SCSP @22.5792 MHz, scsp2 Yamaha YMF292-F SCSP @22.5792 MHz";PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;GOOD;GOOD;GOOD;-;"Shooter / Versus";Shooter;"Virtual On - Cyber Troopers";English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"1P";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Virtual On 2: Oratorio Tangram";
"von2a";"Virtual On 2: Oratorio Tangram (Japan, Revision A)";"1998";Sega;NO;"von2";YES;"von2";-;YES;NO;NO;-;NO;YES;NO;NO;"sega/model3.cpp";"Mame 0.183";"2017-02-22";"Mame 0.256";"2023-06-28";1;4;2;2;1;RASTER;"0";HORIZONTAL;496;384;57.524160;"double joystick (8-way)";"CRT 25kHz";"IBM PowerPC 603R,Motorola MC68000,Zilog Z80";"maincpu IBM PowerPC 603R @166 MHz, audiocpu Motorola MC68000 @11.2896 MHz, billboard:billcpu Zilog Z80 @8 MHz, comm_board:m3commcpu Motorola MC68000 @10 MHz";"Speaker,Yamaha YMF292-F SCSP";"lspeaker Speaker, rspeaker Speaker, scsp1 Yamaha YMF292-F SCSP @22.5792 MHz, scsp2 Yamaha YMF292-F SCSP @22.5792 MHz";PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;GOOD;GOOD;GOOD;-;"Shooter / Versus";Shooter;"Virtual On - Cyber Troopers";English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"1P";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Virtual On 2: Oratorio Tangram";
"von2o";"Virtual On 2: Oratorio Tangram (Japan)";"1998";Sega;NO;"von2";YES;"von2";-;YES;NO;NO;-;NO;YES;NO;NO;"sega/model3.cpp";"Mame 0.204";"2018-11-28";"Mame 0.256";"2023-06-28";1;4;2;2;1;RASTER;"0";HORIZONTAL;496;384;57.524160;"double joystick (8-way)";"CRT 25kHz";"IBM PowerPC 603R,Motorola MC68000,Zilog Z80";"maincpu IBM PowerPC 603R @166 MHz, audiocpu Motorola MC68000 @11.2896 MHz, billboard:billcpu Zilog Z80 @8 MHz, comm_board:m3commcpu Motorola MC68000 @10 MHz";"Speaker,Yamaha YMF292-F SCSP";"lspeaker Speaker, rspeaker Speaker, scsp1 Yamaha YMF292-F SCSP @22.5792 MHz, scsp2 Yamaha YMF292-F SCSP @22.5792 MHz";PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;GOOD;GOOD;GOOD;-;"Shooter / Versus";Shooter;"Virtual On - Cyber Troopers";English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"1P";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Virtual On 2: Oratorio Tangram";
vonj;"Cyber Troopers Virtual-On - Twin (Japan, Revision B)";"1995";Sega;NO;von;YES;von;-;YES;NO;NO;-;NO;YES;NO;NO;"sega/model2.cpp";"Mame 0.127u1";"2008-08-28";"Mame 0.256";"2023-06-28";1;4;2;2;1;RASTER;"0";HORIZONTAL;496;384;57.524160;"double joystick (8-way)";"CRT 25kHz";"Intel i960KB,Analog Devices ADSP21062 ""SHARC"",Motorola MC68000,Zilog Z80";"maincpu Intel i960KB @25 MHz, copro_adsp Analog Devices ADSP21062 ""SHARC"" @40 MHz, audiocpu Motorola MC68000 @11.2896 MHz, billboard:billcpu Zilog Z80 @8 MHz";"Speaker,Yamaha YMF292-F SCSP";"lspeaker Speaker, rspeaker Speaker, scsp Yamaha YMF292-F SCSP @22.5792 MHz";PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;GOOD;GOOD;GOOD;-;"Shooter / Versus";Shooter;"Virtual On - Cyber Troopers";Japanese;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"1P";-;-;-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Cyber Troopers Virtual-On - Twin";
vonr;"Cyber Troopers Virtual-On - Relay (Japan)";"1995";Sega;NO;von;YES;von;-;YES;NO;NO;-;NO;YES;NO;NO;"sega/model2.cpp";"Mame 0.211";"2019-06-26";"Mame 0.256";"2023-06-28";1;4;2;2;1;RASTER;"0";HORIZONTAL;496;384;57.524160;"double joystick (8-way)";"CRT 25kHz";"Intel i960KB,Analog Devices ADSP21062 ""SHARC"",Motorola MC68000,Zilog Z80";"maincpu Intel i960KB @25 MHz, copro_adsp Analog Devices ADSP21062 ""SHARC"" @40 MHz, audiocpu Motorola MC68000 @11.2896 MHz, billboard:billcpu Zilog Z80 @8 MHz";"Speaker,Yamaha YMF292-F SCSP";"lspeaker Speaker, rspeaker Speaker, scsp Yamaha YMF292-F SCSP @22.5792 MHz";PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;GOOD;GOOD;GOOD;-;"Shooter / Versus";Shooter;"Virtual On - Cyber Troopers";"English, Japanese";-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;???;-;-;-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Cyber Troopers Virtual-On - Relay";
vonu;"Cyber Troopers Virtual-On - Twin (USA, Revision B)";"1995";Sega;NO;von;YES;von;-;YES;NO;NO;-;NO;YES;NO;NO;"sega/model2.cpp";"Mame 0.230";"2021-03-31";"Mame 0.256";"2023-06-28";1;4;2;2;1;RASTER;"0";HORIZONTAL;496;384;57.524160;"double joystick (8-way)";"CRT 25kHz";"Intel i960KB,Analog Devices ADSP21062 ""SHARC"",Motorola MC68000,Zilog Z80";"maincpu Intel i960KB @25 MHz, copro_adsp Analog Devices ADSP21062 ""SHARC"" @40 MHz, audiocpu Motorola MC68000 @11.2896 MHz, billboard:billcpu Zilog Z80 @8 MHz";"Speaker,Yamaha YMF292-F SCSP";"lspeaker Speaker, rspeaker Speaker, scsp Yamaha YMF292-F SCSP @22.5792 MHz";PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;GOOD;GOOD;GOOD;-;"Shooter / Versus";Shooter;"Virtual On - Cyber Troopers";English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"1P";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Cyber Troopers Virtual-On - Twin";
vscaptfl;"Vs. Super Captain Flag (Japan)";"1993";Jaleco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;jaleco/cischeat.cpp;"Mame 0.252";"2023-02-22";"Mame 0.256";"2023-06-28";2;2;2;2;1;RASTER;"270";VERTICAL;256;224;30.000000;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68000";"maincpu Motorola MC68000 @12 MHz";"Speaker,OKI MSM6295 ADPCM";"lspeaker Speaker, rspeaker Speaker, oki1 OKI MSM6295 ADPCM @2 MHz, oki2 OKI MSM6295 ADPCM @2 MHz";IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;GOOD;GOOD;GOOD;-;"Medal Game / Timing";"Medal Game";-;Japanese;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=S7In2K4WgrY";-;0;NO;NO;NO;NO;Japanese;-;-;-;NO;"Vs. Super Captain Flag";
